snapshot_date,store_id,product_id,dept_id,quantity_on_hand,quantity_on_order,reorder_point,days_of_supply,shrinkage_units,unit_cost_usd,inventory_value_usd,last_received_date
2023-06-30,STR-0003,PRD-001879,D08,1017,705,286,96.5,32,785.16,2635075.48,2023-06-29
2023-06-30,STR-0003,PRD-001020,D05,1492,52,390,63.9,49,284.35,1400025.66,2023-05-05
2023-06-30,STR-0003,PRD-001075,D05,2134,776,186,70.1,14,147.71,315213.14,2023-06-15
2023-06-30,STR-0003,PRD-001013,D05,3453,1700,472,71.4,46,301.87,1042357.11,2023-05-27
2023-06-30,STR-0003,PRD-000920,D04,3748,1462,449,168.0,20,190.21,712907.08,2023-06-14
2023-06-30,STR-0003,PRD-001988,D09,4879,389,23,198.2,23,549.57,2681352.03,2023-06-20
2023-06-30,STR-0003,PRD-001835,D08,952,1112,324,35.4,4,575.2,547590.4,2023-06-03
2023-06-30,STR-0003,PRD-000321,D02,174,264,145,4.3,18,516.47,89865.78,2023-06-21
2023-06-30,STR-0003,PRD-002353,D10,2032,987,132,43.3,3,328.06,666617.92,2023-06-03
2023-06-30,STR-0003,PRD-001738,D08,1194,749,296,30.7,31,240.66,948248.53,2023-06-26
2023-06-30,STR-0003,PRD-000729,D04,1212,238,450,50.6,39,582.38,705844.56,2023-05-08
2023-06-30,STR-0003,PRD-002041,D09,2879,1015,372,60.5,14,719.7,2072016.3,2023-06-05
2023-06-30,STR-0003,PRD-000395,D02,4869,397,189,171.7,27,329.19,1602826.11,2023-06-29
2023-06-30,STR-0003,PRD-000017,D01,4099,1153,313,90.0,6,773.83,3171929.17,2023-06-16
2023-06-30,STR-0003,PRD-001300,D06,386,638,255,18.1,50,719.0,277534.0,2023-06-06
2023-06-30,STR-0003,PRD-001981,D09,1238,1198,62,43.6,32,496.26,614369.88,2023-06-28
2023-06-30,STR-0003,PRD-001788,D08,4753,721,123,167.5,33,185.91,883630.23,2023-05-20
2023-06-30,STR-0003,PRD-000845,D04,3630,1522,77,80.9,40,57.47,208616.1,2023-06-09
2023-06-30,STR-0003,PRD-000532,D03,1805,783,184,61.7,43,352.27,635847.35,2023-06-18
2023-06-30,STR-0003,PRD-001503,D07,1480,1120,88,37.0,20,478.62,708357.6,2023-06-29
2023-06-30,STR-0003,PRD-001236,D06,3076,273,245,135.6,30,635.39,1954459.64,2023-06-10
2023-06-30,STR-0003,PRD-001041,D05,835,983,244,26.7,50,692.66,578371.1,2023-05-27
2023-06-30,STR-0003,PRD-000736,D04,2904,402,326,61.1,35,4.31,12516.24,2023-06-01
2023-06-30,STR-0003,PRD-002399,D10,3139,1213,176,107.9,37,711.03,2231923.17,2023-05-08
2023-06-30,STR-0003,PRD-000378,D02,36,1031,155,3.6,48,636.88,22927.68,2023-06-17
2023-06-30,STR-0003,PRD-000235,D02,4894,765,323,109.5,39,378.77,1853700.38,2023-06-16
2023-06-30,STR-0003,PRD-002266,D10,2802,682,268,509.9,5,17.07,47830.14,2023-05-25
2023-06-30,STR-0004,PRD-000528,D03,1156,345,317,25.1,12,524.75,606611.0,2023-06-26
2023-06-30,STR-0004,PRD-002066,D09,899,1206,357,48.8,16,507.92,456620.08,2023-06-23
2023-06-30,STR-0004,PRD-000816,D04,4322,738,480,304.1,32,598.42,2586371.24,2023-05-25
2023-06-30,STR-0004,PRD-001899,D08,1465,1643,310,87.3,46,120.03,175843.95,2023-05-13
2023-06-30,STR-0004,PRD-000086,D01,756,443,253,44.9,20,78.89,59640.84,2023-06-08
2023-06-30,STR-0004,PRD-000552,D03,1356,1983,234,114.1,37,327.14,443601.84,2023-06-12
2023-06-30,STR-0004,PRD-000666,D03,3999,1192,26,483.4,35,770.86,3082669.14,2023-05-16
2023-06-30,STR-0004,PRD-000887,D04,4530,675,84,129.7,6,157.78,714743.4,2023-05-11
2023-06-30,STR-0004,PRD-001560,D07,2132,383,471,1097.2,21,24.12,51423.84,2023-06-12
2023-06-30,STR-0004,PRD-002319,D10,4266,621,138,167.0,3,58.29,248665.14,2023-05-23
2023-06-30,STR-0004,PRD-000291,D02,4132,1948,293,140.4,28,408.97,1689864.04,2023-05-07
2023-06-30,STR-0004,PRD-000524,D03,3609,1071,412,107.6,33,392.74,1417398.66,2023-05-14
2023-06-30,STR-0004,PRD-001014,D05,3536,720,402,157.1,39,320.36,1132792.96,2023-06-26
2023-06-30,STR-0004,PRD-000172,D01,2765,1463,411,257.5,37,717.74,1984551.1,2023-06-21
2023-06-30,STR-0004,PRD-000422,D02,672,822,426,16.8,6,37.91,25475.52,2023-05-03
2023-06-30,STR-0004,PRD-001397,D06,3351,863,354,253.1,28,488.42,1636695.42,2023-05-17
2023-06-30,STR-0004,PRD-000606,D03,2347,1433,429,1197.3,38,484.1,1136182.7,2023-05-21
2023-06-30,STR-0004,PRD-000415,D02,683,116,315,24.9,42,674.18,460464.94,2023-06-24
2023-06-30,STR-0004,PRD-001870,D08,3965,1353,433,115.6,4,436.44,5710599.18,2023-05-27
2023-06-30,STR-0004,PRD-000438,D02,4569,1891,148,148.1,23,397.81,1817593.89,2023-06-20
2023-06-30,STR-0004,PRD-001357,D06,1227,280,103,24.6,36,311.64,382382.28,2023-05-28
2023-06-30,STR-0004,PRD-000572,D03,4343,946,109,155.5,38,654.61,9381805.06,2023-05-13
2023-06-30,STR-0004,PRD-002258,D10,1801,176,447,258.0,49,56.86,102404.86,2023-06-26
2023-06-30,STR-0004,PRD-001741,D08,4616,856,207,157.4,1,605.91,2796880.56,2023-06-21
2023-06-30,STR-0004,PRD-001974,D09,4538,584,41,95.9,30,419.14,1902057.32,2023-05-28
2023-06-30,STR-0004,PRD-001291,D06,3838,1715,387,225.7,5,254.38,976310.44,2023-06-07
2023-06-30,STR-0004,PRD-001802,D08,3350,816,287,268.1,14,14.46,48441.0,2023-05-06
2023-06-30,STR-0004,PRD-000871,D04,1424,337,315,45.4,14,754.87,1074934.88,2023-05-01
2023-06-30,STR-0004,PRD-002208,D09,3918,813,231,163.9,47,375.46,1471052.28,2023-05-23
2023-06-30,STR-0004,PRD-002445,D10,1763,339,186,60.7,46,114.18,201299.34,2023-06-25
2023-06-30,STR-0004,PRD-001366,D06,3264,774,401,464.1,19,550.23,1795950.72,2023-06-18
2023-06-30,STR-0004,PRD-001360,D06,4122,233,412,503.7,45,790.72,3259347.84,2023-05-22
2023-06-30,STR-0004,PRD-001439,D07,2210,731,223,57.4,39,179.16,395943.6,2023-06-02
2023-06-30,STR-0004,PRD-000185,D01,-3164,1200,397,381.4,18,366.14,1158466.96,2023-06-02
2023-06-30,STR-0004,PRD-001609,D07,1922,637,319,167.0,23,501.42,963729.24,2023-06-10
2023-06-30,STR-0004,PRD-000640,D03,3331,1087,217,87.6,12,578.7,1927649.7,2023-05-03
2023-06-30,STR-0004,PRD-001901,D08,1046,1181,274,75.5,50,712.83,745620.18,2023-05-15
2023-06-30,STR-0004,PRD-002032,D09,955,111,126,67.9,31,634.87,606300.85,2023-05-29
2023-06-30,STR-0004,PRD-001501,D07,2755,40,337,129.8,45,488.43,4440561.34,2023-06-07
2023-06-30,STR-0004,PRD-000650,D03,1969,561,393,41.0,11,323.84,637640.96,2023-05-06
2023-06-30,STR-0004,PRD-002106,D09,382,1003,117,10.8,28,654.05,249847.1,2023-05-26
2023-06-30,STR-0004,PRD-001540,D07,276,1535,222,40.1,40,137.03,124806.92,2023-05-11
2023-06-30,STR-0004,PRD-000071,D01,4193,870,405,470.6,40,748.24,3137370.32,2023-05-31
2023-06-30,STR-0004,PRD-000333,D02,1615,1194,479,71.0,14,66.72,107752.8,2023-06-10
2023-06-30,STR-0004,PRD-001849,D08,1462,729,434,35.3,18,503.65,736336.3,2023-06-06
2023-06-30,STR-0004,PRD-001814,D08,4427,1813,364,102.3,35,120.7,534338.9,2023-05-05
2023-06-30,STR-0004,PRD-000372,D02,2483,356,278,71.4,11,547.3,1358945.9,2023-05-22
2023-06-30,STR-0004,PRD-001514,D07,4278,1028,459,103.7,49,683.59,2924398.02,2023-06-25
2023-06-30,STR-0004,PRD-001146,D05,3638,1993,226,156.1,31,266.21,968471.98,2023-06-15
2023-06-30,STR-0004,PRD-002199,D09,1826,831,419,40.2,50,642.75,1173661.5,2023-06-01
2023-06-30,STR-0004,PRD-000283,D02,4267,10,52,154.6,45,74.04,315928.68,2023-05-26
2023-06-30,STR-0004,PRD-001954,D09,2675,1238,119,97.1,8,194.85,521223.75,2023-06-16
2023-06-30,STR-0004,PRD-001286,D06,4101,676,74,982.4,31,773.39,3171672.39,2023-06-04
2023-06-30,STR-0004,PRD-000569,D03,3460,1848,418,1445.6,24,402.5,1392650.0,2023-06-07
2023-06-30,STR-0004,PRD-000104,D01,3441,634,120,89.3,49,709.43,2441148.63,2023-05-29
2023-06-30,STR-0004,PRD-000825,D04,3955,1441,127,126.3,35,289.42,1144656.1,2023-05-04
2023-06-30,STR-0004,PRD-000159,D01,2287,852,288,57.1,15,743.44,1700247.28,2023-05-17
2023-06-30,STR-0004,PRD-000765,D04,782,228,200,19.9,47,534.43,417924.26,2023-05-05
2023-06-30,STR-0004,PRD-000102,D01,2174,1355,253,43.8,18,148.06,321882.44,2023-05-01
2023-06-30,STR-0004,PRD-002274,D10,1963,988,257,39.9,18,127.93,251126.59,2023-06-18
2023-06-30,STR-0004,PRD-000055,D01,3698,512,420,109.4,44,246.77,912555.46,2023-05-02
2023-06-30,STR-0004,PRD-000423,D02,196,656,262,5.3,41,318.57,62439.72,2023-06-08
2023-06-30,STR-0004,PRD-000197,D01,1923,1192,391,56.3,10,222.77,428386.71,2023-05-15
2023-06-30,STR-0004,PRD-001544,D07,962,1950,460,22.2,49,702.05,675372.1,2023-05-20
2023-06-30,STR-0004,PRD-001704,D07,4540,15,59,444.3,37,150.83,684768.2,2023-06-20
2023-06-30,STR-0004,PRD-000475,D03,4905,263,23,218.3,11,232.97,1142717.85,2023-06-24
2023-06-30,STR-0004,PRD-000505,D03,2477,1962,425,62.2,44,565.89,1401709.53,2023-05-24
2023-06-30,STR-0004,PRD-002100,D09,4824,1962,126,569.6,0,622.2,3001492.8,2023-05-28
2023-06-30,STR-0004,PRD-000044,D01,4006,1397,399,91.6,12,488.51,1956971.06,2023-05-10
2023-06-30,STR-0004,PRD-002460,D10,693,336,496,17.5,48,371.64,257546.52,2023-05-26
2023-06-30,STR-0004,PRD-001756,D08,890,1084,448,19.2,19,711.98,633662.2,2023-06-09
2023-06-30,STR-0004,PRD-001943,D09,4090,1147,73,119.2,14,288.58,1180292.2,2023-05-13
2023-06-30,STR-0004,PRD-001994,D09,159,1838,285,5.6,42,94.69,49683.84,2023-05-16
2023-06-30,STR-0004,PRD-000626,D03,2510,493,489,70.8,38,2.64,6626.4,2023-05-21
2023-06-30,STR-0004,PRD-001543,D07,1778,988,136,42.8,35,628.66,1117757.48,2023-06-10
2023-06-30,STR-0004,PRD-000179,D01,438,1497,250,15.2,13,203.01,88918.38,2023-05-11
2023-06-30,STR-0004,PRD-002123,D09,3087,280,123,71.2,50,535.44,1652903.28,2023-05-01
2023-06-30,STR-0004,PRD-001316,D06,2018,1850,179,169.0,22,196.28,396093.04,2023-05-08
2023-06-30,STR-0004,PRD-000774,D04,3970,1357,376,101.7,37,324.13,1286796.1,2023-06-09
2023-06-30,STR-0004,PRD-000083,D01,2332,543,487,406.5,36,373.83,871771.56,2023-06-27
2023-06-30,STR-0004,PRD-002448,D10,4556,408,12,109.4,28,601.24,2739249.44,2023-05-18
2023-06-30,STR-0004,PRD-001381,D06,1625,1841,401,62.0,49,185.07,300738.75,2023-06-01
2023-06-30,STR-0004,PRD-002064,D09,2197,347,218,67.8,38,266.99,586577.03,2023-05-13
2023-06-30,STR-0004,PRD-000070,D01,2699,1563,491,381.7,48,23.47,63345.53,2023-05-22
2023-06-30,STR-0004,PRD-001104,D05,3397,767,443,733.2,16,368.74,1252609.78,2023-05-26
2023-06-30,STR-0004,PRD-001377,D06,3777,291,257,91.0,41,515.74,1947949.98,2023-06-25
2023-06-30,STR-0004,PRD-001178,D06,2841,1097,294,138.8,43,423.35,1202737.35,2023-06-28
2023-06-30,STR-0004,PRD-001685,D07,768,876,497,159.9,24,280.08,215101.44,2023-06-12
2023-06-30,STR-0004,PRD-002249,D10,1241,1571,464,607.0,48,372.03,461689.23,2023-06-24
2023-06-30,STR-0004,PRD-001201,D06,2699,860,322,283.3,4,783.7,2115206.3,2023-05-25
2023-06-30,STR-0004,PRD-000938,D04,1175,1021,418,105.3,42,592.42,696093.5,2023-06-19
2023-06-30,STR-0004,PRD-001114,D05,1479,1303,296,71.5,47,793.61,1173749.19,2023-06-15
2023-06-30,STR-0004,PRD-001928,D08,1669,359,204,33.8,30,588.44,982106.36,2023-06-19
2023-06-30,STR-0004,PRD-001161,D05,2290,1173,10,111.3,18,201.43,461274.7,2023-06-24
2023-06-30,STR-0004,PRD-000576,D03,4222,938,44,203.5,16,437.6,1847547.2,2023-06-23
2023-06-30,STR-0004,PRD-002353,D10,4883,248,138,107.0,15,328.06,5286326.03,2023-05-18
2023-06-30,STR-0004,PRD-002487,D10,906,1758,283,389.8,3,447.45,405389.7,2023-05-12
2023-06-30,STR-0004,PRD-001018,D05,279,784,324,14.9,1,420.64,117358.56,2023-06-28
2023-06-30,STR-0004,PRD-001401,D06,147,1539,51,3.4,37,95.84,14088.48,2023-06-10
2023-06-30,STR-0004,PRD-002434,D10,2936,1119,16,291.4,50,709.8,2083972.8,2023-05-18
2023-06-30,STR-0004,PRD-001140,D05,2916,1988,116,148.4,11,307.36,896261.76,2023-06-28
2023-06-30,STR-0004,PRD-002056,D09,4893,1033,172,398.2,26,617.99,3023825.07,2023-06-16
2023-06-30,STR-0004,PRD-000269,D02,4983,1994,10,132.5,30,79.08,1300383.61,2023-05-31
2023-06-30,STR-0004,PRD-000295,D02,4560,584,423,163.6,47,616.73,2812288.8,2023-06-24
2023-06-30,STR-0004,PRD-002114,D09,948,498,158,63.3,48,349.0,330852.0,2023-05-19
2023-06-30,STR-0004,PRD-000763,D04,2311,1367,356,325.9,14,745.81,1723566.91,2023-05-18
2023-06-30,STR-0004,PRD-002176,D09,-3187,1494,227,97.0,29,250.99,799905.13,2023-05-19
2023-06-30,STR-0004,PRD-000007,D01,1137,1326,404,36.6,25,321.83,365920.71,2023-05-16
2023-06-30,STR-0004,PRD-000746,D04,1689,878,13,37.7,44,429.11,724766.79,2023-05-03
2023-06-30,STR-0004,PRD-000621,D03,3977,631,214,110.4,38,606.77,2413124.29,2023-05-12
2023-06-30,STR-0004,PRD-000145,D01,2396,369,334,62.4,34,727.17,1742299.32,2023-05-24
2023-06-30,STR-0004,PRD-000933,D04,859,1214,233,67.7,6,376.18,323138.62,2023-06-27
2023-06-30,STR-0004,PRD-000002,D01,2820,34,125,124.1,11,646.0,6011676.0,2023-05-20
2023-06-30,STR-0004,PRD-001893,D08,3763,1425,98,575.1,15,392.49,1476939.87,2023-06-14
2023-06-30,STR-0004,PRD-002226,D09,1118,952,319,58.6,49,103.17,115344.06,2023-06-03
2023-06-30,STR-0004,PRD-000526,D03,1099,152,191,105.4,25,26.84,29497.16,2023-06-18
2023-06-30,STR-0004,PRD-000789,D04,4981,930,90,115.0,7,319.0,1588939.0,2023-05-29
2023-06-30,STR-0004,PRD-001267,D06,3678,373,117,74.2,31,355.3,1306793.4,2023-05-04
2023-06-30,STR-0004,PRD-000878,D04,3965,546,349,294.3,16,607.48,2408658.2,2023-05-17
2023-06-30,STR-0004,PRD-001743,D08,2271,1940,383,227.6,44,291.15,661201.65,2023-06-02
2023-06-30,STR-0004,PRD-001329,D06,665,1148,54,18.3,11,751.95,500046.75,2023-05-07
2023-06-30,STR-0004,PRD-000255,D02,439,726,490,15.8,47,209.15,302995.6,2023-05-05
2023-06-30,STR-0004,PRD-000208,D01,3312,1381,261,230.3,1,41.93,138872.16,2023-05-30
2023-06-30,STR-0004,PRD-001172,D05,196,1621,191,11.0,38,513.27,100600.92,2023-05-04
2023-06-30,STR-0004,PRD-001293,D06,2957,1440,379,130.5,13,795.5,2352293.5,2023-05-06
2023-06-30,STR-0004,PRD-000989,D05,2987,310,482,373.7,20,491.78,1468946.86,2023-06-03
2023-06-30,STR-0004,PRD-000095,D01,1482,1726,167,47.6,10,490.05,726254.1,2023-06-21
2023-06-30,STR-0004,PRD-002382,D10,740,1659,421,92.6,7,797.0,589780.0,2023-05-31
2023-06-30,STR-0004,PRD-000426,D02,1894,352,174,40.2,0,480.51,910085.94,2023-05-11
2023-06-30,STR-0004,PRD-001139,D05,569,1283,99,25.2,1,162.06,304300.06,2023-05-09
2023-06-30,STR-0005,PRD-001640,D07,1371,1616,75,35.5,30,792.1,1085969.1,2023-06-19
2023-06-30,STR-0005,PRD-002231,D09,4605,123,347,3226.4,24,625.15,2878815.75,2023-05-08
2023-06-30,STR-0005,PRD-001537,D07,433,266,308,9.2,46,186.8,80884.4,2023-05-29
2023-06-30,STR-0005,PRD-000498,D03,3606,409,244,755.7,30,531.51,1916625.06,2023-05-08
2023-06-30,STR-0005,PRD-002217,D09,3792,78,359,235.3,45,694.16,2632254.72,2023-05-03
2023-06-30,STR-0005,PRD-000444,D02,3009,255,163,1324.4,0,796.66,2397149.94,2023-06-12
2023-06-30,STR-0005,PRD-001541,D07,4632,298,276,131.9,11,27.47,419895.43,2023-05-23
2023-06-30,STR-0005,PRD-001695,D07,1481,543,114,256.5,9,310.22,459435.82,2023-06-29
2023-06-30,STR-0005,PRD-000985,D05,1963,886,372,39.4,6,224.4,440497.2,2023-05-28
2023-06-30,STR-0005,PRD-000334,D02,4019,1927,460,89.2,26,435.69,1751038.11,2023-06-23
2023-06-30,STR-0005,PRD-000628,D03,4300,158,150,104.4,40,616.6,2651380.0,2023-06-28
2023-06-30,STR-0005,PRD-001139,D05,3939,1092,114,1307.1,46,162.06,638354.34,2023-06-19
2023-06-30,STR-0005,PRD-000013,D01,2944,561,144,79.8,37,466.03,1371992.32,2023-06-26
2023-06-30,STR-0005,PRD-000360,D02,782,621,446,38.7,17,7.63,5966.66,2023-06-14
2023-06-30,STR-0005,PRD-000489,D03,1940,1591,451,111.7,50,286.46,555732.4,2023-06-18
2023-06-30,STR-0005,PRD-001653,D07,4838,1933,173,4663.1,42,222.68,1077325.84,2023-05-16
2023-06-30,STR-0005,PRD-002123,D09,4800,132,336,407.5,5,535.44,2570112.0,2023-05-19
2023-06-30,STR-0005,PRD-001755,D08,2696,812,24,129.4,32,337.23,909172.08,2023-05-04
2023-06-30,STR-0005,PRD-001048,D05,980,1717,228,50.3,30,643.66,630786.8,2023-05-23
2023-06-30,STR-0005,PRD-002438,D10,200,1082,202,11.3,0,724.97,144994.0,2023-06-20
2023-06-30,STR-0005,PRD-001786,D08,4303,1827,62,333.2,4,552.79,2378655.37,2023-06-09
2023-06-30,STR-0005,PRD-000889,D04,547,1301,82,80.6,34,752.77,1358825.13,2023-05-19
2023-06-30,STR-0005,PRD-002098,D09,2952,1080,113,144.8,27,576.28,1701178.56,2023-06-21
2023-06-30,STR-0005,PRD-002482,D10,3568,996,53,798.0,45,371.44,1325297.92,2023-05-02
2023-06-30,STR-0005,PRD-001131,D05,4126,39,75,84.3,17,607.8,2507782.8,2023-05-14
2023-06-30,STR-0005,PRD-000321,D02,4148,117,247,93.5,23,516.47,2142317.56,2023-05-31
2023-06-30,STR-0005,PRD-001298,D06,3457,1896,170,365.4,26,654.14,2261361.98,2023-05-20
2023-06-30,STR-0005,PRD-000755,D04,4155,572,143,130.8,41,31.18,129552.9,2023-06-07
2023-06-30,STR-0005,PRD-000361,D02,2993,218,145,127.4,45,779.47,2332953.71,2023-05-23
2023-06-30,STR-0005,PRD-000585,D03,4827,382,383,167.9,14,413.6,1996447.2,2023-06-12
2023-06-30,STR-0005,PRD-000170,D01,796,1979,329,33.9,49,61.8,49192.8,2023-06-20
2023-06-30,STR-0005,PRD-001667,D07,1524,151,497,56.0,2,203.6,310286.4,2023-05-21
2023-06-30,STR-0005,PRD-002292,D10,1747,1449,216,36.2,16,742.15,1296536.05,2023-05-15
2023-06-30,STR-0005,PRD-000626,D03,700,687,151,17.6,29,2.64,1848.0,2023-06-23
2023-06-30,STR-0005,PRD-002395,D10,280,35,53,15.4,47,538.59,497657.16,2023-06-14
2023-06-30,STR-0005,PRD-002397,D10,1215,1516,110,65.7,28,123.16,493810.02,2023-05-13
2023-06-30,STR-0005,PRD-000517,D03,1623,675,404,56.7,49,629.03,1020915.69,2023-06-17
2023-06-30,STR-0005,PRD-002257,D10,3448,1474,168,136.3,7,342.02,1179284.96,2023-05-05
2023-06-30,STR-0005,PRD-001613,D07,4321,382,465,120.1,42,710.14,3068514.94,2023-06-27
2023-06-30,STR-0005,PRD-002139,D09,-1190,1526,122,70.4,48,97.16,115620.4,2023-05-04
2023-06-30,STR-0005,PRD-001595,D07,1924,1039,39,108.9,16,569.28,1095294.72,2023-05-04
2023-06-30,STR-0005,PRD-002380,D10,2882,1630,80,342.0,1,75.58,217821.56,2023-05-20
2023-06-30,STR-0005,PRD-001663,D07,2683,1057,110,110.9,39,539.93,1448632.19,2023-06-29
2023-06-30,STR-0005,PRD-000475,D03,2088,1656,79,76.0,25,232.97,486441.36,2023-06-16
2023-06-30,STR-0005,PRD-000844,D04,3633,875,86,132.2,7,42.64,154911.12,2023-06-08
2023-06-30,STR-0005,PRD-000509,D03,1924,862,482,249.3,7,457.36,879960.64,2023-06-07
2023-06-30,STR-0005,PRD-002021,D09,3656,1253,360,358.3,6,137.37,502224.72,2023-05-03
2023-06-30,STR-0005,PRD-001839,D08,4628,644,364,324.2,22,198.16,917084.48,2023-06-27
2023-06-30,STR-0005,PRD-001965,D09,2698,861,478,99.6,5,376.57,1015985.86,2023-06-04
2023-06-30,STR-0005,PRD-002321,D10,439,392,157,17.0,4,774.71,1122322.38,2023-06-26
2023-06-30,STR-0005,PRD-000734,D04,3858,984,280,149.0,5,37.31,143941.98,2023-06-11
2023-06-30,STR-0005,PRD-001321,D06,3133,1815,251,63.8,30,201.64,631738.12,2023-06-15
2023-06-30,STR-0005,PRD-000802,D04,2413,685,461,89.7,48,556.36,1342496.68,2023-05-16
2023-06-30,STR-0005,PRD-002211,D09,4967,755,289,2089.5,11,537.81,2671302.27,2023-06-11
2023-06-30,STR-0005,PRD-001180,D06,110,1217,452,2.4,42,340.87,37495.7,2023-06-16
2023-06-30,STR-0005,PRD-000894,D04,366,1686,215,9.4,48,741.21,895233.44,2023-06-16
2023-06-30,STR-0005,PRD-000094,D01,3944,1461,452,91.5,40,245.53,968370.32,2023-06-01
2023-06-30,STR-0005,PRD-001061,D05,1632,1140,145,242.4,13,515.05,840561.6,2023-05-12
2023-06-30,STR-0005,PRD-000693,D03,3432,665,122,79.9,1,655.57,7424723.59,2023-06-06
2023-06-30,STR-0005,PRD-000936,D04,3124,460,308,105.1,21,757.33,2365898.92,2023-05-24
2023-06-30,STR-0005,PRD-001989,D09,4405,127,392,119.1,44,718.31,3164155.55,2023-06-06
2023-06-30,STR-0005,PRD-000788,D04,3786,392,343,127.3,19,674.87,2555057.82,2023-05-06
2023-06-30,STR-0005,PRD-002325,D10,2553,1910,140,76.4,37,590.93,1508644.29,2023-05-02
2023-06-30,STR-0005,PRD-001966,D09,1458,1772,227,77.2,50,479.48,699081.84,2023-06-01
2023-06-30,STR-0005,PRD-001446,D07,2584,300,294,180.9,28,217.66,562433.44,2023-05-27
2023-06-30,STR-0005,PRD-000862,D04,780,1267,239,31.3,39,415.3,323934.0,2023-05-18
2023-06-30,STR-0005,PRD-001000,D05,952,519,135,34.7,2,139.17,437216.47,2023-05-08
2023-06-30,STR-0005,PRD-001753,D08,523,1637,450,251.8,48,668.27,349505.21,2023-06-01
2023-06-30,STR-0005,PRD-002016,D09,2986,1822,30,101.0,27,492.59,1470873.74,2023-05-26
2023-06-30,STR-0005,PRD-001114,D05,2663,1279,325,102.8,28,793.61,2113383.43,2023-05-05
2023-06-30,STR-0005,PRD-002150,D09,114,387,237,9.9,39,632.14,72063.96,2023-06-03
2023-06-30,STR-0005,PRD-001692,D07,2824,529,119,102.0,18,717.12,2025146.88,2023-05-17
2023-06-30,STR-0005,PRD-000165,D01,4162,1904,392,108.8,41,663.72,2762402.64,2023-05-17
2023-06-30,STR-0005,PRD-001737,D08,1549,648,410,42.7,26,8.99,13925.51,2023-05-28
2023-06-30,STR-0005,PRD-001271,D06,3356,1268,133,538.9,4,504.09,1691726.04,2023-06-08
2023-06-30,STR-0005,PRD-002282,D10,1343,368,407,222.7,44,697.83,937185.69,2023-05-18
2023-06-30,STR-0005,PRD-002113,D09,4594,935,262,105.7,22,643.9,2958076.6,2023-05-24
2023-06-30,STR-0005,PRD-002086,D09,959,1125,138,30.4,11,713.03,683795.77,2023-06-11
2023-06-30,STR-0005,PRD-002081,D09,455,1858,329,16.9,3,537.29,806740.94,2023-06-22
2023-06-30,STR-0005,PRD-000376,D02,4872,1943,443,603.3,24,579.14,9311181.26,2023-06-06
2023-06-30,STR-0005,PRD-001032,D05,1192,1652,123,40.5,31,602.65,718358.8,2023-06-08
2023-06-30,STR-0005,PRD-001102,D05,2390,452,44,322.3,45,602.02,1438827.8,2023-05-20
2023-06-30,STR-0005,PRD-001993,D09,285,447,284,6.9,28,637.9,599944.95,2023-06-25
2023-06-30,STR-0005,PRD-000160,D01,4980,1005,303,1029.3,1,207.0,1030860.0,2023-06-14
2023-06-30,STR-0005,PRD-002269,D10,4351,1730,406,94.9,36,641.5,2791166.5,2023-06-17
2023-06-30,STR-0005,PRD-002060,D09,2599,1425,450,1405.2,19,102.34,265981.66,2023-06-10
2023-06-30,STR-0005,PRD-001054,D05,3367,1447,436,91.9,41,342.82,3809107.3,2023-05-20
2023-06-30,STR-0005,PRD-000436,D02,214,1,190,12.6,16,245.83,52607.62,2023-05-17
2023-06-30,STR-0005,PRD-001221,D06,2637,1620,108,67.9,20,585.26,1543330.62,2023-05-17
2023-06-30,STR-0005,PRD-001616,D07,2887,563,316,102.9,12,417.64,1205726.68,2023-05-20
2023-06-30,STR-0005,PRD-000235,D02,4224,1266,177,120.3,29,378.77,1599924.48,2023-06-03
2023-06-30,STR-0005,PRD-000588,D03,2264,365,161,515.1,19,746.39,1689826.96,2023-06-10
2023-06-30,STR-0005,PRD-000595,D03,1112,434,411,29.4,40,111.63,124132.56,2023-06-04
2023-06-30,STR-0005,PRD-000510,D03,3318,644,209,79.9,23,506.54,1680699.72,2023-06-23
2023-06-30,STR-0005,PRD-002343,D10,1026,263,126,119.4,8,433.24,444504.24,2023-05-26
2023-06-30,STR-0005,PRD-002160,D09,931,339,343,21.1,3,786.45,732184.95,2023-05-07
2023-06-30,STR-0005,PRD-000069,D01,3711,32,420,80.2,9,735.03,2727696.33,2023-06-20
2023-06-30,STR-0005,PRD-000297,D02,640,363,56,44.6,3,759.99,486393.6,2023-06-21
2023-06-30,STR-0005,PRD-001006,D05,2995,1827,436,61.9,28,299.15,895954.25,2023-05-18
2023-06-30,STR-0005,PRD-000555,D03,3429,897,47,234.0,13,643.03,2204949.87,2023-06-20
2023-06-30,STR-0005,PRD-001098,D05,2809,1920,207,85.6,39,640.65,1799585.85,2023-06-14
2023-06-30,STR-0005,PRD-000227,D02,1439,1908,50,86.2,39,465.77,670243.03,2023-06-14
2023-06-30,STR-0005,PRD-001161,D05,109,1209,85,2.3,32,201.43,21955.87,2023-06-13
2023-06-30,STR-0005,PRD-002439,D10,401,1412,295,149.1,18,218.34,87554.34,2023-05-28
2023-06-30,STR-0005,PRD-000043,D01,2978,1866,168,87.9,32,663.69,1976468.82,2023-06-24
2023-06-30,STR-0005,PRD-000969,D05,1299,1686,148,54.2,34,783.85,1018221.15,2023-06-15
