product_id,product_name,dept_id,dept_name,category,supplier_id,sku,unit_cost_usd,unit_price_usd,reorder_point,is_perishable,status
PRD-000682,Fresh Produce Item 682,D03,Grocery & Food,Fresh Produce,SUP-003,SKU-0000682,338.2,662.54,142,1,Active
PRD-000683,Frozen Food Item 683,D03,Grocery & Food,Frozen Food,SUP-006,SKU-0000683,635.55,1585.47,266,1,Seasonal
PRD-000684,Bakery Item 684,D03,Grocery & Food,Bakery,SUP-007,SKU-0000684,105.56,172.8,154,1,Seasonal
PRD-000685,Meat & Seafood Item 685,D03,Grocery & Food,Meat & Seafood,SUP-009,SKU-0000685,282.45,834.45,122,1,Active
PRD-000686,Frozen Food Item 686,D03,Grocery & Food,Frozen Food,SUP-006,SKU-0000686,192.48,577.87,325,1,Active
PRD-000687,Frozen Food Item 687,D03,Grocery & Food,Frozen Food,SUP-007,SKU-0000687,154.46,238.76,84,1,Active
PRD-000688,Frozen Food Item 688,D03,Grocery & Food,Frozen Food,SUP-015,SKU-0000688,486.37,647.79,121,1,Active
PRD-000689,Bakery Item 689,D03,Grocery & Food,Bakery,SUP-004,SKU-0000689,103.36,293.81,293,1,Discontinued
PRD-000690,Dairy Item 690,D03,Grocery & Food,Dairy,SUP-014,SKU-0000690,756.12,1609.96,24,1,Active
PRD-000691,Dairy Item 691,D03,Grocery & Food,Dairy,SUP-002,SKU-0000691,483.41,1081.96,464,1,Active
PRD-000692,Meat & Seafood Item 692,D03,Grocery & Food,Meat & Seafood,SUP-011,SKU-0000692,368.14,461.13,204,1,Active
PRD-000693,Meat & Seafood Item 693,D03,Grocery & Food,Meat & Seafood,SUP-006,SKU-0000693,655.57,458.9,296,1,Active
PRD-000694,Dairy Item 694,D03,Grocery & Food,Dairy,SUP-003,SKU-0000694,301.7,475.2,31,1,Active
PRD-000695,Meat & Seafood Item 695,D03,Grocery & Food,Meat & Seafood,SUP-003,SKU-0000695,728.02,1705.17,375,1,Active
PRD-000696,Dairy Item 696,D03,Grocery & Food,Dairy,SUP-008,SKU-0000696,387.16,1303.33,30,1,Active
PRD-000697,Bakery Item 697,D03,Grocery & Food,Bakery,SUP-010,SKU-0000697,233.55,766.59,159,1,Active
PRD-000698,Frozen Food Item 698,D03,Grocery & Food,Frozen Food,SUP-002,SKU-0000698,573.69,1599.21,414,1,Discontinued
PRD-000699,Dairy Item 699,D03,Grocery & Food,Dairy,SUP-002,SKU-0000699,304.33,787.95,75,1,Discontinued
PRD-000700,Lighting Item 700,D04,Home & Garden,Lighting,SUP-008,SKU-0000700,748.57,1886.06,129,0,Seasonal
PRD-000701,Bedding Item 701,D04,Home & Garden,Bedding,SUP-008,SKU-0000701,314.48,795.81,270,0,Discontinued
PRD-000702,Storage Item 702,D04,Home & Garden,Storage,SUP-006,SKU-0000702,276.0,730.13,391,0,Active
PRD-000703,Bedding Item 703,D04,Home & Garden,Bedding,SUP-015,SKU-0000703,795.52,1438.11,30,0,Seasonal
PRD-000704,Lighting Item 704,D04,Home & Garden,Lighting,SUP-004,SKU-0000704,141.21,98.85,20,0,Active
PRD-000705,Kitchen Item 705,D04,Home & Garden,Kitchen,SUP-011,SKU-0000705,520.55,1513.16,234,0,Active
PRD-000706,Lighting Item 706,D04,Home & Garden,Lighting,SUP-013,SKU-0000706,558.11,1610.59,211,0,Active
PRD-000707,Kitchen Item 707,D04,Home & Garden,Kitchen,SUP-005,SKU-0000707,240.82,505.39,450,0,Active
PRD-000708,Lighting Item 708,D04,Home & Garden,Lighting,SUP-011,SKU-0000708,633.05,1991.79,350,0,Seasonal
PRD-000709,Lighting Item 709,D04,Home & Garden,Lighting,SUP-005,SKU-0000709,376.95,1121.21,44,0,Active
PRD-000710,Garden Tools Item 710,D04,Home & Garden,Garden Tools,SUP-012,SKU-0000710,634.33,1391.69,114,0,Active
PRD-000711,Lighting Item 711,D04,Home & Garden,Lighting,SUP-003,SKU-0000711,218.04,587.43,230,0,Active
PRD-000712,Garden Tools Item 712,D04,Home & Garden,Garden Tools,SUP-011,SKU-0000712,656.91,1869.09,357,0,Active
PRD-000713,Bedding Item 713,D04,Home & Garden,Bedding,SUP-014,SKU-0000713,638.62,1921.27,48,0,Seasonal
PRD-000714,Bedding Item 714,D04,Home & Garden,Bedding,SUP-014,SKU-0000714,49.67,88.5,318,0,Active
PRD-000715,Kitchen Item 715,D04,Home & Garden,Kitchen,SUP-008,SKU-0000715,194.63,225.34,187,0,Active
PRD-000716,Storage Item 716,D04,Home & Garden,Storage,SUP-008,SKU-0000716,205.86,613.88,189,0,Active
PRD-000717,Garden Tools Item 717,D04,Home & Garden,Garden Tools,SUP-006,SKU-0000717,633.33,732.42,394,0,Discontinued
PRD-000718,Kitchen Item 718,D04,Home & Garden,Kitchen,SUP-004,SKU-0000718,647.58,1166.76,432,0,Active
PRD-000719,Garden Tools Item 719,D04,Home & Garden,Garden Tools,SUP-010,SKU-0000719,214.53,572.68,192,0,Discontinued
PRD-000720,Lighting Item 720,D04,Home & Garden,Lighting,SUP-007,SKU-0000720,98.14,292.64,482,0,Seasonal
PRD-000721,Kitchen Item 721,D04,Home & Garden,Kitchen,SUP-004,SKU-0000721,792.38,1821.43,486,0,Seasonal
PRD-000722,Storage Item 722,D04,Home & Garden,Storage,SUP-014,SKU-0000722,36.2,60.2,86,0,Seasonal
PRD-000723,Storage Item 723,D04,Home & Garden,Storage,SUP-012,SKU-0000723,417.17,667.95,487,0,Discontinued
PRD-000724,Lighting Item 724,D04,Home & Garden,Lighting,SUP-010,SKU-0000724,95.43,188.79,250,0,Discontinued
PRD-000725,Lighting Item 725,D04,Home & Garden,Lighting,SUP-010,SKU-0000725,497.91,1357.86,193,0,Active
PRD-000726,Kitchen Item 726,D04,Home & Garden,Kitchen,SUP-005,SKU-0000726,614.91,1536.22,488,0,Active
PRD-000727,Garden Tools Item 727,D04,Home & Garden,Garden Tools,SUP-015,SKU-0000727,413.4,805.94,366,0,Active
PRD-000728,Kitchen Item 728,D04,Home & Garden,Kitchen,SUP-001,SKU-0000728,461.75,972.56,334,0,Discontinued
PRD-000729,Lighting Item 729,D04,Home & Garden,Lighting,SUP-008,SKU-0000729,582.38,1290.1,207,0,Discontinued
PRD-000730,Bedding Item 730,D04,Home & Garden,Bedding,SUP-013,SKU-0000730,303.36,528.23,133,0,Seasonal
PRD-000731,Kitchen Item 731,D04,Home & Garden,Kitchen,SUP-010,SKU-0000731,639.7,1380.75,146,0,Active
PRD-000732,Lighting Item 732,D04,Home & Garden,Lighting,SUP-010,SKU-0000732,305.21,509.05,419,0,Active
PRD-000733,Kitchen Item 733,D04,Home & Garden,Kitchen,SUP-009,SKU-0000733,607.36,1987.48,437,0,Active
PRD-000734,Storage Item 734,D04,Home & Garden,Storage,SUP-004,SKU-0000734,37.31,44.38,269,0,Discontinued
PRD-000735,Garden Tools Item 735,D04,Home & Garden,Garden Tools,SUP-015,SKU-0000735,325.61,581.18,439,0,Seasonal
PRD-000736,Storage Item 736,D04,Home & Garden,Storage,SUP-010,SKU-0000736,4.31,11.51,81,0,Discontinued
PRD-000737,Kitchen Item 737,D04,Home & Garden,Kitchen,SUP-003,SKU-0000737,460.32,692.15,433,0,Active
PRD-000738,Storage Item 738,D04,Home & Garden,Storage,SUP-006,SKU-0000738,63.78,199.04,454,0,Active
PRD-000739,Storage Item 739,D04,Home & Garden,Storage,SUP-005,SKU-0000739,107.55,357.59,319,0,Active
PRD-000740,Kitchen Item 740,D04,Home & Garden,Kitchen,SUP-008,SKU-0000740,635.72,894.19,90,0,Active
PRD-000741,Bedding Item 741,D04,Home & Garden,Bedding,SUP-009,SKU-0000741,716.9,1367.1,137,0,Active
PRD-000742,Garden Tools Item 742,D04,Home & Garden,Garden Tools,SUP-008,SKU-0000742,92.5,137.75,363,0,Discontinued
PRD-000743,Garden Tools Item 743,D04,Home & Garden,Garden Tools,SUP-003,SKU-0000743,17.18,25.85,147,0,Discontinued
PRD-000744,Bedding Item 744,D04,Home & Garden,Bedding,SUP-007,SKU-0000744,592.27,1482.08,423,0,Active
PRD-000745,Bedding Item 745,D04,Home & Garden,Bedding,SUP-003,SKU-0000745,560.6,1163.4,156,0,Active
PRD-000746,Kitchen Item 746,D04,Home & Garden,Kitchen,SUP-010,SKU-0000746,429.11,300.38,76,0,Active
PRD-000747,Lighting Item 747,D04,Home & Garden,Lighting,SUP-010,SKU-0000747,69.02,48.31,243,0,Active
PRD-000748,Storage Item 748,D04,Home & Garden,Storage,SUP-002,SKU-0000748,69.43,84.83,295,0,Active
PRD-000749,Bedding Item 749,D04,Home & Garden,Bedding,SUP-009,SKU-0000749,144.51,287.3,210,0,Active
PRD-000750,Lighting Item 750,D04,Home & Garden,Lighting,SUP-011,SKU-0000750,245.22,779.91,83,0,Active
PRD-000751,Kitchen Item 751,D04,Home & Garden,Kitchen,SUP-002,SKU-0000751,601.64,1570.5,52,0,Seasonal
PRD-000752,Bedding Item 752,D04,Home & Garden,Bedding,SUP-008,SKU-0000752,22.76,65.78,432,0,Active
PRD-000753,Lighting Item 753,D04,Home & Garden,Lighting,SUP-002,SKU-0000753,149.52,229.08,440,0,Active
PRD-000754,Garden Tools Item 754,D04,Home & Garden,Garden Tools,SUP-014,SKU-0000754,272.7,584.28,395,0,Active
PRD-000755,Storage Item 755,D04,Home & Garden,Storage,SUP-007,SKU-0000755,31.18,50.34,349,0,Active
PRD-000756,Storage Item 756,D04,Home & Garden,Storage,SUP-003,SKU-0000756,684.1,2111.37,178,0,Seasonal
PRD-000757,Garden Tools Item 757,D04,Home & Garden,Garden Tools,SUP-006,SKU-0000757,193.88,517.53,148,0,Active
PRD-000758,Storage Item 758,D04,Home & Garden,Storage,SUP-009,SKU-0000758,516.46,1222.78,116,0,Active
PRD-000759,Kitchen Item 759,D04,Home & Garden,Kitchen,SUP-004,SKU-0000759,509.45,1740.69,366,0,Discontinued
PRD-000760,Storage Item 760,D04,Home & Garden,Storage,SUP-013,SKU-0000760,493.25,1526.87,156,0,Active
PRD-000761,Garden Tools Item 761,D04,Home & Garden,Garden Tools,SUP-015,SKU-0000761,601.32,1767.66,303,0,Discontinued
PRD-000762,Lighting Item 762,D04,Home & Garden,Lighting,SUP-014,SKU-0000762,355.02,581.4,482,0,Active
PRD-000763,Garden Tools Item 763,D04,Home & Garden,Garden Tools,SUP-007,SKU-0000763,745.81,2081.77,463,0,Active
PRD-000764,Storage Item 764,D04,Home & Garden,Storage,SUP-006,SKU-0000764,84.72,228.61,402,0,Discontinued
PRD-000765,Kitchen Item 765,D04,Home & Garden,Kitchen,SUP-004,SKU-0000765,534.43,696.41,27,0,Seasonal
PRD-000766,Bedding Item 766,D04,Home & Garden,Bedding,SUP-009,SKU-0000766,725.86,1558.22,465,0,Seasonal
PRD-000767,Kitchen Item 767,D04,Home & Garden,Kitchen,SUP-009,SKU-0000767,703.2,1352.59,225,0,Active
PRD-000768,Garden Tools Item 768,D04,Home & Garden,Garden Tools,SUP-007,SKU-0000768,286.64,479.35,51,0,Active
PRD-000769,Garden Tools Item 769,D04,Home & Garden,Garden Tools,SUP-013,SKU-0000769,539.27,1860.53,323,0,Seasonal
PRD-000770,Bedding Item 770,D04,Home & Garden,Bedding,SUP-011,SKU-0000770,799.04,2569.6,188,0,Active
PRD-000771,Garden Tools Item 771,D04,Home & Garden,Garden Tools,SUP-011,SKU-0000771,225.86,665.74,302,0,Active
PRD-000772,Bedding Item 772,D04,Home & Garden,Bedding,SUP-005,SKU-0000772,49.44,67.41,429,0,Seasonal
PRD-000773,Garden Tools Item 773,D04,Home & Garden,Garden Tools,SUP-002,SKU-0000773,315.8,681.6,308,0,Discontinued
PRD-000774,Lighting Item 774,D04,Home & Garden,Lighting,SUP-008,SKU-0000774,324.13,986.18,61,0,Seasonal
PRD-000775,Garden Tools Item 775,D04,Home & Garden,Garden Tools,SUP-006,SKU-0000775,5.95,14.19,79,0,Active
PRD-000776,Lighting Item 776,D04,Home & Garden,Lighting,SUP-015,SKU-0000776,782.57,1586.51,473,0,Seasonal
PRD-000777,Kitchen Item 777,D04,Home & Garden,Kitchen,SUP-008,SKU-0000777,429.09,1363.98,63,0,Discontinued
PRD-000778,Bedding Item 778,D04,Home & Garden,Bedding,SUP-002,SKU-0000778,120.43,297.94,254,0,Active
PRD-000779,Lighting Item 779,D04,Home & Garden,Lighting,SUP-003,SKU-0000779,173.88,442.73,416,0,Active
PRD-000780,Storage Item 780,D04,Home & Garden,Storage,SUP-013,SKU-0000780,118.32,177.19,242,0,Active
PRD-000781,Bedding Item 781,D04,Home & Garden,Bedding,SUP-009,SKU-0000781,169.86,480.37,96,0,Active
PRD-000782,Lighting Item 782,D04,Home & Garden,Lighting,SUP-006,SKU-0000782,135.53,438.18,186,0,Active
PRD-000783,Kitchen Item 783,D04,Home & Garden,Kitchen,SUP-005,SKU-0000783,547.45,812.0,438,0,Active
PRD-000784,Bedding Item 784,D04,Home & Garden,Bedding,SUP-004,SKU-0000784,527.64,1826.43,252,0,Active
PRD-000785,Storage Item 785,D04,Home & Garden,Storage,SUP-010,SKU-0000785,646.83,862.25,377,0,Active
PRD-000786,Kitchen Item 786,D04,Home & Garden,Kitchen,SUP-009,SKU-0000786,64.05,155.41,415,0,Seasonal
PRD-000787,Storage Item 787,D04,Home & Garden,Storage,SUP-012,SKU-0000787,374.02,1068.56,133,0,Discontinued
PRD-000788,Kitchen Item 788,D04,Home & Garden,Kitchen,SUP-005,SKU-0000788,674.87,1244.19,279,0,Active
PRD-000789,Bedding Item 789,D04,Home & Garden,Bedding,SUP-015,SKU-0000789,319.0,740.36,345,0,Active
PRD-000790,Garden Tools Item 790,D04,Home & Garden,Garden Tools,SUP-015,SKU-0000790,79.6,178.36,145,0,Seasonal
PRD-000791,Bedding Item 791,D04,Home & Garden,Bedding,SUP-014,SKU-0000791,336.13,730.56,275,0,Active
PRD-000792,Garden Tools Item 792,D04,Home & Garden,Garden Tools,SUP-005,SKU-0000792,23.73,43.86,298,0,Seasonal
PRD-000793,Kitchen Item 793,D04,Home & Garden,Kitchen,SUP-014,SKU-0000793,87.46,210.14,348,0,Discontinued
PRD-000794,Bedding Item 794,D04,Home & Garden,Bedding,SUP-008,SKU-0000794,544.17,1013.58,492,0,Active
PRD-000795,Bedding Item 795,D04,Home & Garden,Bedding,SUP-004,SKU-0000795,278.05,915.02,455,0,Active
PRD-000796,Bedding Item 796,D04,Home & Garden,Bedding,SUP-008,SKU-0000796,664.41,827.33,439,0,Active
PRD-000797,Kitchen Item 797,D04,Home & Garden,Kitchen,SUP-012,SKU-0000797,32.5,91.29,177,0,Seasonal
PRD-000798,Bedding Item 798,D04,Home & Garden,Bedding,SUP-003,SKU-0000798,790.41,2613.43,423,0,Discontinued
PRD-000799,Storage Item 799,D04,Home & Garden,Storage,SUP-010,SKU-0000799,796.08,1026.04,380,0,Seasonal
PRD-000800,Garden Tools Item 800,D04,Home & Garden,Garden Tools,SUP-012,SKU-0000800,111.93,220.28,229,0,Seasonal
PRD-000801,Kitchen Item 801,D04,Home & Garden,Kitchen,SUP-008,SKU-0000801,369.03,1082.63,303,0,Active
PRD-000802,Lighting Item 802,D04,Home & Garden,Lighting,SUP-011,SKU-0000802,556.36,1502.76,109,0,Seasonal
PRD-000803,Lighting Item 803,D04,Home & Garden,Lighting,SUP-012,SKU-0000803,226.77,329.11,452,0,Discontinued
PRD-000804,Garden Tools Item 804,D04,Home & Garden,Garden Tools,SUP-006,SKU-0000804,787.6,2062.0,336,0,Active
PRD-000805,Lighting Item 805,D04,Home & Garden,Lighting,SUP-015,SKU-0000805,352.4,804.94,193,0,Active
PRD-000806,Storage Item 806,D04,Home & Garden,Storage,SUP-011,SKU-0000806,518.18,987.61,205,0,Active
PRD-000807,Storage Item 807,D04,Home & Garden,Storage,SUP-009,SKU-0000807,486.49,1453.27,104,0,Seasonal
PRD-000808,Lighting Item 808,D04,Home & Garden,Lighting,SUP-009,SKU-0000808,771.06,2073.03,359,0,Active
PRD-000809,Kitchen Item 809,D04,Home & Garden,Kitchen,SUP-001,SKU-0000809,562.77,673.38,64,0,Active
PRD-000810,Storage Item 810,D04,Home & Garden,Storage,SUP-007,SKU-0000810,240.72,545.54,373,0,Discontinued
PRD-000811,Garden Tools Item 811,D04,Home & Garden,Garden Tools,SUP-012,SKU-0000811,111.97,364.37,400,0,Seasonal
PRD-000812,Garden Tools Item 812,D04,Home & Garden,Garden Tools,SUP-004,SKU-0000812,793.69,1700.37,412,0,Seasonal
PRD-000813,Lighting Item 813,D04,Home & Garden,Lighting,SUP-010,SKU-0000813,184.01,429.45,48,0,Seasonal
PRD-000814,Lighting Item 814,D04,Home & Garden,Lighting,SUP-004,SKU-0000814,297.22,686.0,115,0,Active
PRD-000815,Lighting Item 815,D04,Home & Garden,Lighting,SUP-006,SKU-0000815,257.56,543.83,277,0,Active
PRD-000816,Kitchen Item 816,D04,Home & Garden,Kitchen,SUP-002,SKU-0000816,598.42,1320.33,98,0,Seasonal
PRD-000817,Storage Item 817,D04,Home & Garden,Storage,SUP-008,SKU-0000817,745.16,1126.83,451,0,Discontinued
PRD-000818,Storage Item 818,D04,Home & Garden,Storage,SUP-003,SKU-0000818,109.52,355.27,67,0,Seasonal
PRD-000819,Bedding Item 819,D04,Home & Garden,Bedding,SUP-013,SKU-0000819,799.79,1498.32,254,0,Seasonal
PRD-000820,Lighting Item 820,D04,Home & Garden,Lighting,SUP-011,SKU-0000820,268.83,884.5,453,0,Seasonal
PRD-000821,Kitchen Item 821,D04,Home & Garden,Kitchen,SUP-002,SKU-0000821,260.79,818.9,213,0,Seasonal
PRD-000822,Garden Tools Item 822,D04,Home & Garden,Garden Tools,SUP-014,SKU-0000822,508.96,1498.37,432,0,Seasonal
PRD-000823,Storage Item 823,D04,Home & Garden,Storage,SUP-002,SKU-0000823,110.21,295.28,32,0,Discontinued
PRD-000824,Garden Tools Item 824,D04,Home & Garden,Garden Tools,SUP-014,SKU-0000824,41.56,84.06,497,0,Discontinued
PRD-000825,Storage Item 825,D04,Home & Garden,Storage,SUP-013,SKU-0000825,289.42,915.18,327,0,Active
PRD-000826,Storage Item 826,D04,Home & Garden,Storage,SUP-002,SKU-0000826,223.74,564.76,35,0,Active
PRD-000827,Garden Tools Item 827,D04,Home & Garden,Garden Tools,SUP-011,SKU-0000827,343.19,886.49,18,0,Active
PRD-000828,Bedding Item 828,D04,Home & Garden,Bedding,SUP-001,SKU-0000828,487.38,1622.76,308,0,Active
PRD-000829,Storage Item 829,D04,Home & Garden,Storage,SUP-011,SKU-0000829,700.62,2275.97,96,0,Active
PRD-000830,Kitchen Item 830,D04,Home & Garden,Kitchen,SUP-013,SKU-0000830,574.91,1215.55,179,0,Discontinued
PRD-000831,Bedding Item 831,D04,Home & Garden,Bedding,SUP-006,SKU-0000831,489.44,1701.52,54,0,Active
PRD-000832,Kitchen Item 832,D04,Home & Garden,Kitchen,SUP-012,SKU-0000832,380.65,725.34,312,0,Discontinued
PRD-000833,Lighting Item 833,D04,Home & Garden,Lighting,SUP-013,SKU-0000833,340.72,589.0,198,0,Active
PRD-000834,Lighting Item 834,D04,Home & Garden,Lighting,SUP-009,SKU-0000834,70.5,184.34,409,0,Seasonal
PRD-000835,Storage Item 835,D04,Home & Garden,Storage,SUP-004,SKU-0000835,552.32,1183.25,282,0,Seasonal
PRD-000836,Lighting Item 836,D04,Home & Garden,Lighting,SUP-006,SKU-0000836,621.88,1563.72,56,0,Seasonal
PRD-000837,Garden Tools Item 837,D04,Home & Garden,Garden Tools,SUP-011,SKU-0000837,164.59,286.69,272,0,Active
PRD-000838,Garden Tools Item 838,D04,Home & Garden,Garden Tools,SUP-014,SKU-0000838,0.7,2.12,465,0,Discontinued
PRD-000839,Garden Tools Item 839,D04,Home & Garden,Garden Tools,SUP-003,SKU-0000839,302.49,864.66,370,0,Active
PRD-000840,Lighting Item 840,D04,Home & Garden,Lighting,SUP-013,SKU-0000840,494.4,1402.78,170,0,Discontinued
PRD-000841,Lighting Item 841,D04,Home & Garden,Lighting,SUP-003,SKU-0000841,23.1,40.41,18,0,Active
PRD-000842,Lighting Item 842,D04,Home & Garden,Lighting,SUP-013,SKU-0000842,711.34,2278.72,67,0,Active
PRD-000843,Bedding Item 843,D04,Home & Garden,Bedding,SUP-002,SKU-0000843,198.94,579.76,108,0,Active
PRD-000844,Storage Item 844,D04,Home & Garden,Storage,SUP-004,SKU-0000844,42.64,88.64,254,0,Active
PRD-000845,Kitchen Item 845,D04,Home & Garden,Kitchen,SUP-015,SKU-0000845,57.47,153.09,141,0,Seasonal
PRD-000846,Kitchen Item 846,D04,Home & Garden,Kitchen,SUP-012,SKU-0000846,467.15,1530.45,174,0,Discontinued
PRD-000847,Kitchen Item 847,D04,Home & Garden,Kitchen,SUP-007,SKU-0000847,636.96,839.97,200,0,Active
PRD-000848,Kitchen Item 848,D04,Home & Garden,Kitchen,SUP-008,SKU-0000848,98.16,180.28,393,0,Active
PRD-000849,Garden Tools Item 849,D04,Home & Garden,Garden Tools,SUP-015,SKU-0000849,179.25,219.41,350,0,Active
PRD-000850,Garden Tools Item 850,D04,Home & Garden,Garden Tools,SUP-015,SKU-0000850,458.71,1526.1,34,0,Active
PRD-000851,Lighting Item 851,D04,Home & Garden,Lighting,SUP-005,SKU-0000851,527.37,1715.17,355,0,Active
PRD-000852,Bedding Item 852,D04,Home & Garden,Bedding,SUP-008,SKU-0000852,123.35,144.49,15,0,Active
PRD-000853,Bedding Item 853,D04,Home & Garden,Bedding,SUP-005,SKU-0000853,317.57,483.46,126,0,Active
PRD-000854,Storage Item 854,D04,Home & Garden,Storage,SUP-007,SKU-0000854,142.29,252.01,170,0,Discontinued
PRD-000855,Lighting Item 855,D04,Home & Garden,Lighting,SUP-005,SKU-0000855,727.65,1136.05,336,0,Discontinued
PRD-000856,Lighting Item 856,D04,Home & Garden,Lighting,SUP-002,SKU-0000856,398.29,922.4,484,0,Discontinued
PRD-000857,Storage Item 857,D04,Home & Garden,Storage,SUP-006,SKU-0000857,572.25,935.51,27,0,Active
PRD-000858,Lighting Item 858,D04,Home & Garden,Lighting,SUP-003,SKU-0000858,586.34,686.03,195,0,Active
PRD-000859,Storage Item 859,D04,Home & Garden,Storage,SUP-014,SKU-0000859,26.8,87.53,472,0,Discontinued
PRD-000860,Kitchen Item 860,D04,Home & Garden,Kitchen,SUP-009,SKU-0000860,169.07,377.37,263,0,Seasonal
PRD-000861,Garden Tools Item 861,D04,Home & Garden,Garden Tools,SUP-008,SKU-0000861,718.47,1486.64,55,0,Active
PRD-000862,Kitchen Item 862,D04,Home & Garden,Kitchen,SUP-015,SKU-0000862,415.3,635.44,105,0,Active
PRD-000863,Garden Tools Item 863,D04,Home & Garden,Garden Tools,SUP-004,SKU-0000863,40.85,72.66,192,0,Active
PRD-000864,Bedding Item 864,D04,Home & Garden,Bedding,SUP-012,SKU-0000864,653.96,1483.52,196,0,Discontinued
PRD-000865,Storage Item 865,D04,Home & Garden,Storage,SUP-009,SKU-0000865,169.94,507.73,417,0,Active
PRD-000866,Kitchen Item 866,D04,Home & Garden,Kitchen,SUP-012,SKU-0000866,681.37,950.65,368,0,Discontinued
PRD-000867,Storage Item 867,D04,Home & Garden,Storage,SUP-009,SKU-0000867,206.68,489.45,241,0,Active
PRD-000868,Storage Item 868,D04,Home & Garden,Storage,SUP-012,SKU-0000868,532.46,617.66,500,0,Active
PRD-000869,Lighting Item 869,D04,Home & Garden,Lighting,SUP-014,SKU-0000869,306.8,728.7,395,0,Active
PRD-000870,Kitchen Item 870,D04,Home & Garden,Kitchen,SUP-008,SKU-0000870,538.02,1709.69,336,0,Active
PRD-000871,Bedding Item 871,D04,Home & Garden,Bedding,SUP-015,SKU-0000871,754.87,2405.19,457,0,Seasonal
PRD-000872,Lighting Item 872,D04,Home & Garden,Lighting,SUP-012,SKU-0000872,632.28,752.68,326,0,Discontinued
PRD-000873,Lighting Item 873,D04,Home & Garden,Lighting,SUP-012,SKU-0000873,701.62,2421.66,41,0,Active
PRD-000874,Kitchen Item 874,D04,Home & Garden,Kitchen,SUP-015,SKU-0000874,22.43,70.78,58,0,Active
PRD-000875,Garden Tools Item 875,D04,Home & Garden,Garden Tools,SUP-003,SKU-0000875,432.79,1145.25,435,0,Active
PRD-000876,Lighting Item 876,D04,Home & Garden,Lighting,SUP-007,SKU-0000876,56.82,94.52,260,0,Active
PRD-000877,Storage Item 877,D04,Home & Garden,Storage,SUP-002,SKU-0000877,39.17,95.05,483,0,Seasonal
PRD-000878,Lighting Item 878,D04,Home & Garden,Lighting,SUP-002,SKU-0000878,607.48,1217.27,239,0,Active
PRD-000879,Lighting Item 879,D04,Home & Garden,Lighting,SUP-012,SKU-0000879,543.86,803.1,472,0,Discontinued
PRD-000880,Kitchen Item 880,D04,Home & Garden,Kitchen,SUP-001,SKU-0000880,260.74,756.4,486,0,Active
PRD-000881,Kitchen Item 881,D04,Home & Garden,Kitchen,SUP-002,SKU-0000881,320.5,224.35,466,0,Seasonal
PRD-000882,Bedding Item 882,D04,Home & Garden,Bedding,SUP-011,SKU-0000882,560.07,1522.45,305,0,Active
PRD-000883,Kitchen Item 883,D04,Home & Garden,Kitchen,SUP-009,SKU-0000883,569.24,668.13,195,0,Discontinued
PRD-000884,Kitchen Item 884,D04,Home & Garden,Kitchen,SUP-010,SKU-0000884,633.06,1453.89,407,0,Active
PRD-000885,Bedding Item 885,D04,Home & Garden,Bedding,SUP-001,SKU-0000885,689.34,2133.61,351,0,Active
PRD-000886,Lighting Item 886,D04,Home & Garden,Lighting,SUP-008,SKU-0000886,329.37,616.56,136,0,Discontinued
PRD-000887,Lighting Item 887,D04,Home & Garden,Lighting,SUP-004,SKU-0000887,157.78,504.46,400,0,Active
PRD-000888,Bedding Item 888,D04,Home & Garden,Bedding,SUP-005,SKU-0000888,253.59,486.04,350,0,Active
PRD-000889,Kitchen Item 889,D04,Home & Garden,Kitchen,SUP-004,SKU-0000889,752.77,2331.64,102,0,Seasonal
PRD-000890,Storage Item 890,D04,Home & Garden,Storage,SUP-003,SKU-0000890,104.97,261.33,60,0,Discontinued
PRD-000891,Garden Tools Item 891,D04,Home & Garden,Garden Tools,SUP-010,SKU-0000891,488.29,341.8,347,0,Active
